key, propensity
MMR,0.09091
MMS,0.16667
MMT,0.27273
MMV,0.23077
MMW,0
MMY,0.33333
MM_,0
MNM,0
MNN,0.28571
MNP,0
MNQ,0
MNR,0.05556
MNS,0.03226
MNT,0.13043
MNV,0
MNW,0
MNY,0
MN_,0
MPM,0.6
MPN,0
MPP,0.08333
MPQ,0
MPR,0.11111
MPS,0.03571
MPT,0.11111
MPV,0
MPW,0
MPY,0
MP_,0
MQM,0.28571
MQN,0
MQP,0.05263
MQQ,0.11111
MQR,0.2
MQS,0.09091
MQT,0.10526
MQV,0.1
MQW,0
MQY,0
MQ_,0
MRM,0
MRN,0.14286
MRP,0.06667
MRQ,0.07407
MRR,0.16129
MRS,0.04545
MRT,0.11765
MRV,0.09677
MRW,0
MRY,0.125
MR_,0
MSM,0
MSN,0
MSP,0
MSQ,0.05882
MSR,0.06667
MSS,0.11111
MST,0.16129
MSV,0.06061
MSW,0
MSY,0.13793
MS_,0
MTM,0.11111
MTN,0
MTP,0
MTQ,0.07143
MTR,0.09524
MTS,0.03846
MTT,0
MTV,0.08333
MTW,0
MTY,0.15385
MT_,0
MVM,0
MVN,0
MVP,0
MVQ,0.0625
MVR,0
MVS,0.07407
MVT,0.10345
MVV,0
MVW,0.28571
MVY,0.14286
MWN,0.5
MWP,0.5
MWQ,0.25
MWR,0
MWS,0
MWT,0
MWV,0.25
MWW,0.5
MWY,0.25
MYM,0
MYN,0.11111
MYP,0.15385
MYQ,0.2
MYR,0
MYS,0.19048
MYT,0.25
MYV,0.1
MYW,0.66667
MYY,0.1
NAN,0.04545
NAP,0
NAQ,0.07895
NAR,0.03448
NAS,0.08955
NAT,0.06818
NAV,0.02128
NAW,0
NAY,0.0303
NA_,0
NCN,0
NCP,0
NCQ,0
NCR,0
NCS,0
NCT,0
NCV,0
NCW,0.25
NCY,0.07692
NDN,0
NDP,0.05172
NDQ,0.02632
NDR,0.02174
NDS,0.01887
NDT,0.05556
NDV,0.03175
NDW,0.11765
NDY,0.14634
ND_,0
NEN,0.09091
NEP,0.04615
NEQ,0.025
NER,0.03571
NES,0
NET,0.03226
NEV,0.02353
NEW,0.05556
NEY,0.03922
NE_,0
NFN,0
NFP,0.06061
NFQ,0.0303
NFR,0.07895
NFS,0.07143
NFT,0.07143
NFV,0.08108
NFW,0.18182
NFY,0.2381
NF_,0.33333
NGN,0.03226
NGP,0.05128
NGQ,0.02083
NGR,0.01562
NGS,0.05435
NGT,0.02632
NGV,0.07407
NGW,0.11111
NGY,0.13636
NG_,0
NHN,0.11111
NHP,0.04762
NHQ,0.14286
NHR,0.13333
NHS,0.1
NHT,0.04545
NHV,0.09091
NHW,0
NHY,0.09091
NIN,0.04
NIP,0.03846
NIQ,0.06667
NIR,0.09091
NIS,0.09459
NIT,0.08065
NIV,0.07463
NIW,0.06667
NIY,0.15625
NI_,0
NKN,0.03846
NKP,0.02564
NKQ,0
NKR,0.0339
NKS,0.11538
NKT,0.05
NKV,0.0625
NKW,0.09091
NKY,0.06383
NK_,0
NLN,0
NLP,0.08475
NLQ,0
NLR,0.03279
NLS,0.13636
NLT,0.05128
NLV,0.04651
NLW,0.125
NLY,0.03846
NL_,0
NMN,0.14286
NMP,0.26316
NMQ,0.25
NMR,0
NMS,0
NMT,0.0625
NMV,0.15
NMW,0.16667
NMY,0.09091
NM_,0.125
NNN,0.05556
NNP,0.09756
NNQ,0
NNR,0.08333
NNS,0.02
NNT,0.02778
NNV,0.05263
NNW,0.08333
NNY,0.06522
NN_,0
NPN,0.04878
NPP,0
NPQ,0.06667
NPR,0.04
NPS,0.01429
NPT,0.03636
NPV,0.04167
NPW,0
NPY,0.07407
NP_,0
NQN,0.07143
NQP,0
NQQ,0
NQR,0.05882
NQS,0.1087
NQT,0.06897
NQV,0.04651
NQW,0
NQY,0
NRN,0.05
NRP,0.05556
NRQ,0.04545
NRR,0.04651
NRS,0.16327
NRT,0.1
NRV,0.0303
NRW,0.15385
NRY,0.15217
NR_,0
NSN,0.07407
NSP,0.03846
NSQ,0.05882
NSR,0
NSS,0.04348
NST,0.03571
NSV,0.0597
NSW,0
NSY,0
NS_,0.14286
NTN,0
NTP,0.04444
NTQ,0.03571
NTR,0
NTS,0.05769
NTT,0.08696
NTV,0.01471
NTW,0.06667
NTY,0.05263
NVN,0.125
NVP,0.05128
NVQ,0.05
NVR,0.04651
NVS,0.0303
NVT,0.1129
NVV,0.04412
NVW,0
NVY,0.06061
NWN,0.1
NWP,0
NWQ,0
NWR,0.06667
NWS,0
NWT,0.07692
NWV,0.125
NWW,0
NWY,0.46154
NYN,0
NYP,0.11111
NYQ,0.17857
NYR,0.02564
NYS,0.09677
NYT,0.03125
NYV,0.21569
NYW,0
NYY,0.25
NY_,0
PAP,0.03846
PAQ,0.02778
PAR,0.09091
PAS,0.01493
PAT,0.01852
PAV,0.03175
PAW,0.1
PAY,0.02632
PA_,0
PCP,0.07143
PCQ,0.08696
PCR,0.1
PCS,0.04348
PCT,0.14286
PCV,0.11765
PCW,0
PCY,0
PDP,0.12121
PDQ,0.07692
PDR,0.07692
PDS,0.04054
PDT,0
PDV,0.04054
PDW,0
PDY,0.07018
PD_,0
PEP,0.06897
PEQ,0.04878
PER,0.01515
PES,0.05128
PET,0.03175
PEV,0.09524
PEW,0.125
PEY,0.09091
PE_,0
PFP,0.125
PFQ,0.16667
PFR,0
PFS,0
PFT,0.10204
PFV,0.14286
PFW,0.14286
PFY,0
PF_,0
PGP,0
PGQ,0.04651
PGR,0.02128
PGS,0.02857
PGT,0.04545
PGV,0.02941
PGW,0.04545
PGY,0.02941
PG_,0
PHP,0.09091
PHQ,0.07143
PHR,0.09524
PHS,0.08696
PHT,0.06452
PHV,0.06061
PHW,0
PHY,0.11111
PH_,0
PIP,0.0625
PIQ,0.12821
PIR,0
PIS,0.08772
PIT,0.10204
PIV,0.02941
PIW,0
PIY,0.07407
PI_,0
PKP,0
PKQ,0.02778
PKR,0.0566
PKS,0.04545
PKT,0.03774
PKV,0.05814
PKW,0
PKY,0.02857
PK_,0
PLP,0.02778
PLQ,0.04545
PLR,0.07246
PLS,0.02778
PLT,0.02804
PLV,0.05208
PLW,0
PLY,0.13333
PL_,0
PMP,0
PMQ,0.16667
PMR,0.25
PMS,0
PMT,0.17391
PMV,0.26087
PMW,0
PMY,0
PM_,0
PNP,0
PNQ,0.09677
PNR,0.07317
PNS,0.06
PNT,0.05128
PNV,0.03846
PNW,0.09091
PNY,0.09804
PN_,0
PPP,0.04255
PPQ,0.02326
PPR,0.025
PPS,0
PPT,0.04
PPV,0
PPW,0.1
PPY,0.08333
PP_,0
PQP,0
PQQ,0.02857
PQR,0.06667
PQS,0.02439
PQT,0.07895
PQV,0.1
PQW,0.125
PQY,0.1
PQ_,0
PRP,0.07692
PRQ,0.10345
PRR,0.05263
PRS,0.0339
PRT,0.14286
PRV,0.12903
PRW,0
PRY,0.09524
PR_,0.1
PSP,0.03333
PSQ,0.09302
PSR,0
PSS,0.04396
PST,0.04651
PSV,0.01299
PSW,0
PSY,0
PS_,0
PTP,0.05263
PTQ,0.03125
PTR,0.05128
PTS,0.0303
PTT,0.02083
PTV,0.01538
PTW,0.11765
PTY,0.06383
PT_,0
PVP,0.02857
PVQ,0.1087
PVR,0.02632
PVS,0.00962
PVT,0.03896
PVV,0.0411
PVW,0
PVY,0.09091
PV_,0
PWP,0
PWQ,0
PWR,0
PWS,0.16667
PWT,0.125
PWV,0
PWW,0
PWY,0.06667
PYP,0.10526
PYQ,0
PYR,0.04762
PYS,0.16667
PYT,0.16129
PYV,0.08
PYW,0.2
PYY,0.27586
PY_,0
QAQ,0
QAR,0.04878
QAS,0.01887
QAT,0.07843
QAV,0.04478
QAW,0.09091
QAY,0
QA_,0
QCQ,0
QCR,0.11765
QCS,0
QCT,0.06667
QCV,0
QCW,0
QCY,0
QDQ,0
QDR,0.02857
QDS,0.03125
QDT,0.02174
QDV,0.09677
QDW,0
QDY,0
QD_,0.14286
QEQ,0.03333
QER,0.03571
QES,0.10145
QET,0.02326
QEV,0.02667
QEW,0.05263
QEY,0.02564
QE_,0
QFQ,0
QFR,0.07692
QFS,0.10811
QFT,0.09091
QFV,0.06452
QFW,0
QFY,0.07407
QF_,0
QGQ,0.0303
QGR,0.04545
QGS,0.02899
QGT,0.03636
QGV,0.07317
QGW,0.07692
QGY,0.04762
QG_,0
QHQ,0.2
QHR,0.05
QHS,0.2
QHT,0.17647
QHV,0.04
QHW,0
QHY,0.04545
QIQ,0.05556
QIR,0.11628
QIS,0.04762
QIT,0.11765
QIV,0.06122
QIW,0
QIY,0.06667
QI_,0
QKQ,0.07692
QKR,0.04878
QKS,0.0566
QKT,0.02857
QKV,0.01299
QKW,0
QKY,0.02941
QK_,0
QLQ,0.02941
QLR,0.0597
QLS,0.04762
QLT,0.05
QLV,0.06329
QLW,0.125
QLY,0.05882
QL_,0
QMQ,0
QMR,0
QMS,0
QMT,0.05263
QMV,0.13793
QMW,0
QMY,0
QM_,0
QNQ,0.09091
QNR,0.09375
QNS,0.11364
QNT,0.12121
QNV,0.06522
QNW,0.07143
QNY,0.07143
QN_,0
QPQ,0
QPR,0.04545
QPS,0.02381
QPT,0
QPV,0.06122
QPW,0.11111
QPY,0
QP_,0.2
QQQ,0.04545
QQR,0.04444
QQS,0.05405
QQT,0
QQV,0.11111
QQW,0.0625
QQY,0.02703
QQ_,0
QRQ,0.1
QRR,0.06383
QRS,0.08108
QRT,0.02128
QRV,0.04286
QRW,0
QRY,0.06667
QSQ,0
QSR,0.02703
QSS,0.05455
QST,0.0566
QSV,0.10145
QSW,0
QSY,0.04
QS_,0
QTQ,0.11111
QTR,0.05714
QTS,0.06522
QTT,0.10256
QTV,0.06897
QTW,0
QTY,0
QT_,0.5
QVQ,0.05556
QVR,0.09091
QVS,0.06667
QVT,0.12281
QVV,0.05714
QVW,0.27273
QVY,0.02778
QV_,0
QWQ,0.09091
QWR,0.06667
QWS,0.15385
QWT,0.27273
QWV,0.15789
QWW,0.25
QWY,0.2
QYQ,0.05263
QYR,0.03448
QYS,0.03571
QYT,0.07143
QYV,0.08108
QYW,0
QYY,0.02778
QY_,0.5
RAR,0
RAS,0.03509
RAT,0.02222
RAV,0.02632
RAW,0
RAY,0.09677
RA_,0
RCR,0
RCS,0
RCT,0
RCV,0
RCW,0.33333
RCY,0
RC_,0
RDR,0.04545
RDS,0.07595
RDT,0.08511
RDV,0.06849
RDW,0
RDY,0.05405
RD_,0
RER,0.04545
RES,0
RET,0.01613
REV,0.00943
REW,0.03846
REY,0.03774
RE_,0
RFR,0
RFS,0.11321
RFT,0.08333
RFV,0.11111
RFW,0.07692
RFY,0.16
RF_,0
RGR,0.08
RGS,0.03297
RGT,0.06061
RGV,0.05797
RGW,0.38889
RGY,0.02778
RG_,0
RHR,0
RHS,0.03704
RHT,0.1
RHV,0.07407
RHW,0
RHY,0.04167
RH_,0
RIR,0.16667
RIS,0.08621
RIT,0.075
RIV,0
RIW,0
RIY,0.1
RI_,0
RKR,0.0303
RKS,0.04762
RKT,0.04615
RKV,0.03125
RKW,0.21429
RKY,0.05263
RK_,0
RLR,0.02703
RLS,0.07292
RLT,0.07778
RLV,0.08511
RLW,0
RLY,0.05455
RL_,0.14286
RMR,0.18182
RMS,0.07143
RMT,0.05556
RMV,0.12
RMW,0.16667
RMY,0.09091
RM_,0.2
RNR,0.11111
RNS,0.14286
RNT,0.16129
RNV,0.08475
RNW,0
RNY,0.03226
RN_,0
RPR,0.07407
RPS,0.01961
RPT,0.08
RPV,0.04478
RPW,0
RPY,0
RP_,0.16667
RQR,0
RQS,0.06818
RQT,0.05556
RQV,0.09434
RQW,0
RQY,0.15
RQ_,0
RRR,0.09375
RRS,0.22581
RRT,0.14894
RRV,0.02667
RRW,0
RRY,0.13636
RR_,0
RSR,0.08
RSS,0.02469
RST,0.04918
RSV,0.02326
RSW,0
RSY,0.06818
RS_,0
RTR,0.13043
RTS,0.08065
RTT,0.10811
RTV,0.10714
RTW,0.07692
RTY,0.12821
RT_,0.28571
RVR,0.125
RVS,0.05263
RVT,0.07692
RVV,0.08602
RVW,0.14286
RVY,0.05263
RV_,0.33333
RWR,0
RWS,0.26316
RWT,0.19048
RWV,0.05
RWW,0.25
RWY,0.11111
RW_,0
RYR,0.13043
RYS,0.08929
RYT,0.07895
RYV,0.15686
RYW,0.25
RYY,0.15385
SAS,0.03774
SAT,0.01538
SAV,0.01124
SAW,0.04348
SAY,0.05769
SA_,0
SCS,0
SCT,0.09091
SCV,0
SCW,0.25
SCY,0.11111
SC_,0
SDS,0.04878
SDT,0.06154
SDV,0.05051
SDW,0.07407
SDY,0.07843
SD_,0
SES,0.08333
SET,0
SEV,0.07447
SEW,0
SEY,0.01887
SE_,0.25
SFS,0.1
SFT,0.01961
SFV,0.12308
SFW,0.14286
SFY,0.19355
SGS,0.0678
SGT,0.05319
SGV,0.05155
SGW,0.05
SGY,0.04918
SG_,0.02326
SHS,0.05
SHT,0.05714
SHV,0.08571
SHW,0.42857
SHY,0.11111
SH_,0
SIS,0.2
SIT,0.06667
SIV,0.11111
SIW,0.05882
SIY,0.06897
SI_,0
SKS,0.09302
SKT,0.07246
SKV,0.04396
SKW,0.10526
SKY,0.07547
SK_,0
SLS,0.075
SLT,0.07447
SLV,0.05128
SLW,0.07143
SLY,0.01493
SL_,0.14286
SMS,0.1
SMT,0.04348
SMV,0.07407
SMW,0.125
SMY,0.06667
SM_,0
SNS,0.04545
SNT,0
SNV,0.08333
SNW,0.04348
SNY,0.225
SN_,0
SPS,0
SPT,0
SPV,0.04878
SPW,0.08333
SPY,0.02632
SP_,0.2
SQS,0.02564
SQT,0.02326
SQV,0.04762
SQW,0.11765
SQY,0.05405
SQ_,0
SRS,0.05714
SRT,0.01887
SRV,0.11236
SRW,0
SRY,0.0678
SR_,0
SSS,0.08772
SST,0.07865
SSV,0.07463
SSW,0.09091
SSY,0.11667
SS_,0.05882
STS,0.04878
STT,0.10606
STV,0.02381
STW,0.14286
STY,0.075
ST_,0
SVS,0.02381
SVT,0.1
SVV,0.03659
SVW,0.06667
SVY,0.02326
SV_,0.07692
SWS,0.15385
SWT,0.08696
SWV,0.10526
SWW,0
SWY,0.25
SW_,1
SYS,0.12
SYT,0.07143
SYV,0.14035
SYW,0.09091
SYY,0.07895
SY_,1
TAT,0.05
TAV,0.02985
TAW,0
TAY,0.125
TA_,0.125
TCT,0
TCV,0.21429
TCW,0
TCY,0.4
TDT,0.03448
TDV,0.07143
TDW,0.17647
TDY,0.11321
TD_,0.125
TET,0.02778
TEV,0.04938
TEW,0.25
TEY,0.06522
TE_,0
TFT,0.06452
TFV,0.15909
TFW,0
TFY,0.0625
TF_,0
TGT,0.08
TGV,0.02857
TGW,0.07692
TGY,0.04651
TG_,0
THT,0.2
THV,0.05714
THW,0.2
THY,0.17647
TIT,0.09524
TIV,0.02128
TIW,0
TIY,0.1875
TI_,0
TKT,0.14286
TKV,0.06897
TKW,0
TKY,0
TK_,0
TLT,0.07407
TLV,0.05505
TLW,0.11111
TLY,0.04082
TL_,0
TMT,0.5
TMV,0.10526
TMW,0
TMY,0
TM_,0
TNT,0.07407
TNV,0.125
TNW,0
TNY,0.02632
TN_,0
TPT,0.11429
TPV,0.04167
TPW,0.125
TPY,0.09091
TP_,0
TQT,0.06667
TQV,0.06897
TQW,0.16667
TQY,0.09677
TQ_,0.16667
TRT,0.07143
TRV,0.10526
TRW,0.15385
TRY,0.05556
TR_,0
TST,0.06897
TSV,0.06977
TSW,0.08333
TSY,0.04545
TS_,0
TTT,0.13636
TTV,0.0411
TTW,0.04762
TTY,0.0625
TT_,0.44444
TVT,0.0625
TVV,0.025
TVW,0
TVY,0.07143
TV_,0
TWT,0
TWV,0.125
TWW,0.25
TWY,0.5
TW_,0
TYT,0.04762
TYV,0.10256
TYW,0
TYY,0.14286
TY_,0
VAV,0.04082
VAW,0.05263
VAY,0.09091
VA_,0
VCV,0.16667
VCW,0
VCY,0.16667
VDV,0.08475
VDW,0.08824
VDY,0.0625
VD_,0
VEV,0.04918
VEW,0
VEY,0.09524
VE_,0
VFV,0.13636
VFW,0.11111
VFY,0.10345
VF_,0.25
VGV,0.0566
VGW,0.22222
VGY,0.0625
VG_,0
VHV,0.16
VHW,0.14286
VHY,0.08
VH_,0
VIV,0.03448
VIW,0.16667
VIY,0.14286
VI_,0
VKV,0.03448
VKW,0
VKY,0.03571
VK_,0
VLV,0.02273
VLW,0.05263
VLY,0
VL_,0
VMV,0.04167
VMW,0.16667
VMY,0.28571
VM_,0.09091
VNV,0.10204
VNW,0.11765
VNY,0
VN_,0.25
VPV,0.08889
VPW,0
VPY,0.08696
VP_,0
VQV,0.06818
VQW,0
VQY,0
VQ_,0
VRV,0.06
VRW,0.04
VRY,0.12281
VR_,0
VSV,0.04651
VSW,0.33333
VSY,0.07812
VS_,0
VTV,0.01471
VTW,0
VTY,0.05263
VT_,0.2
VVV,0.11111
VVW,0.08333
VVY,0.11429
VV_,0
VWV,0.28571
VWW,0
VWY,0.1
VW_,0
VYV,0.08
VYW,0
VYY,0.125
VY_,0
WAW,0
WAY,0
WC_,0
WDW,0
WDY,0.125
WD_,0
WEW,0
WEY,0.125
WE_,0
WFY,0.33333
WF_,0
WGW,0
WGY,0.09091
WG_,0
WHY,0.14286
WH_,0
WIW,0
WIY,0
WKW,0
WKY,0
WK_,0
WLW,0
WLY,0.1
WMW,0
WMY,0
WNW,0
WNY,0
WN_,0
WPW,0
WPY,0
WP_,0
WQW,1
WQY,0.33333
WQ_,0
WRW,0
WRY,0
WSW,0
WSY,0.1875
WS_,0
WTW,0
WTY,0
WVY,0.25
WWY,0
WYW,0
WYY,0
YAY,0
YA_,0
YCY,0.4
YDY,0.09677
YD_,0
YEY,0.14286
YE_,0
YFY,0.09091
YF_,0
YGY,0.21053
YG_,0
YHY,0.2
YH_,0
YIY,0.125
YI_,0
YKY,0
YK_,0
YLY,0.07692
YL_,0
YMY,0.2
YM_,0
YNY,0.11111
YN_,0
YPY,0.15385
YP_,0
YQY,0
YRY,0.27273
YR_,0
YSY,0.1
YS_,0
YTY,0
YT_,0
YVY,0.21429
YV_,0
YWY,1
YYY,0
YY_,0
